,User Ratings,User Reviews,Name,Overall Rating
28,5.0,"Stayed for one night, although arriving after resturant was close, they have an excellent room service with wide range of choice of food.The view from the Bar on the 32 floor is beautiful.WIFI is free and good. Shower pressure is also good.I had to leave at 14:30 so asked for late checkout and the stuff at the front desk offer this for free with no charge ",SKYVIEW Hotel Bangkok,4.5
29,4.0,"We booked the hotel much earlier and so the price was reasonable. The location was a plus point because it is just besides Emporium Shopping Mall and walking distance to EmQuartier and BTS. Therefore location is excellent.We stayed in Premier Room. Nice and spacious room. It was clean, thanks to iB(HK) who cleaned our room throughout the stay. However, a few points I wish to highlight to the hotel so that they can improve better. The aircon was a bit noisy and was louder when at night where surroundings is quiet. Toilet drainage seems to have problem. The glass panel at bathtub looks like a high risk possible accident. The side of glass is fixed to the wall, but the bottom of the glass panel is not. Hence, if someone accidentally hold the glass panel as support, it could break the glass panel and create danger. In additional, due to the gap, water can flow out to the toilet floor causing floor of the toilet very wet. This part, maybe you can take a look of how to improve it. Glue the bottom of the glass panel with silicon or something. I think there is a housekeeping room in our level and we could hear her talking or shouting loudly sometimes when we are sleeping inside the room. It is fine but if you are a light sleeper, this could be a noise to you and affect your sleep. Maybe the management can remind the staff to talk softly. The breakfast spread has western, chinese food, fruits etc. However, it did not change much during our stay. Hence, this is quite bored to us though. Haha. Other than that, all are fine. I think I will come back again to stay next time.",SKYVIEW Hotel Bangkok,4.5
30,5.0,"This is a very affordable but well appointed hotel in Bangkok.  Close to many things including train stations, food places , all within walking distance.  Has an interesting upper section where its a club type membership.  Have not been in, looked pricey.  the breakfasts are excellent, the restaurants are very good as well.  the sky view is not as high as some, but still excellent ambience.",SKYVIEW Hotel Bangkok,4.5
31,5.0,"I've stayed at this hotel twice now and can only recommend it.  Location, pool, service are all good...Breakfast is probably a 7/10.   Rooms are contemporary and spotless with nice views.  I have stayed both times in a club room with check-in upstairs, evening snacks and wine and use of the lounge with a nice balcony area..Special shoutout to Sun for her awesome hospitality..we worked until the late evening and arrived back at the hotel at 8pm when the light meal ends, Sun kept it open for us which really helped smooth out the rest of the night.",SKYVIEW Hotel Bangkok,4.5
32,5.0,"We have really good service with the hotel, and workers Nan, Toey, Green help us to get transfer to our next hotel in Pattaya - thanks to them all. Rooms are really beautifull and comfortable, and really tasty food on breakfast - i recommend to try omlette)",SKYVIEW Hotel Bangkok,4.5
33,5.0,"Perfect hotel in my life with tripadvisor Mook, Pop are very friendly. The room was very clean and nice view. i highly reccommend this hotel for everyone who is finding some hotel. the hotel also near the shopping mall.",SKYVIEW Hotel Bangkok,4.5
34,5.0,"Stayed for 2 nights. Room was clean, quiet, very well equipped and had great views. Nice pool area. Staff members are very helpfull.Hotel has its own Skybar with stunning views. Great for drinks during sunset.",SKYVIEW Hotel Bangkok,4.5
35,5.0,"This hotel is so nice and service is excellent.Thank you for your service.If I visit bangkok, I want to visit this hotel again.Her name is PAE and she is so nice girl. Thank you so much again and I love bangkok!",SKYVIEW Hotel Bangkok,4.5
36,3.0,"We stay 4 nights in this hotel and everything is nice and perfect. rooms with great view, friendly staff, great breakfast, good location but today is the second time I wanted to relax at the pool which was not possible because of a pool party.Next time I would appreciate it if I.could be informed from before about events like this so I could have booked elsewhere.",SKYVIEW Hotel Bangkok,4.5
37,5.0,"I recently stayed at the hotel for 3 nights and I would like to say that I had a very pleasant stay. The hotel staff were all very friendly and they were very helpful. The breakfast team was amazing and accommodated my family’s dietary restrictions. Overall, the hotel had great hospitality and I would highly recommend this hotel to those travel and wanting to find a home away from home.",SKYVIEW Hotel Bangkok,4.5
38,3.0,"We booked a club grand premier room in this hotel on the 28th floor. Checkin was fast and friendly, room equipped according our expectations, however, a little small considering it should be a „Grand“ room. After checkin we enjoyed the nice pool, then decided to go up to the Mojjo and Vanilla sky bar (separate review). When trying to go up we faced long waiting times with the escalator for the first time. This continued during our stay especially when there were private events on the upper floors.Several times we faced the situation that elevators were blocked by the staff bringing stuff from lower floors to upper floors and vice versa. Again not only long waiting times, but if elevator finally arrived it was simply not possible to go in. Also there is only one elevator for both, the parking lots which are on the lowest floors, and the bars on the highest floors. Consequently in the evening bar and parking guests are blocking each other.Our first breakfast we had in the Silver Lining executive lounge. Not only the choice was somehow very limited, but having only 1 other guest beside us the service did not clean our table nor could we order a second cup of coffee for more than 10 minutes: no staff available at all. So changed to normal breakfast room next day where choice and service was much better, however, asking ourselves why we booked premier room.Summary: average hotel, definitely not 5*.  Not sure if we will return considering the many other options in BKK.",SKYVIEW Hotel Bangkok,4.5
39,5.0,"My wife and I had a pleasant vacation stay at the Compass Skyview Hotel, Sukhumvit 24, Bangkok. The high floor room we stayed in was quiet, clean and comfortable. Complimentary happy hour with a panoramic city view on the 33rd floor. Efficient aircon and internet and good buffet breakfast. This hotel has a great location, a few minutes walk to the Skytrain station and is next to two big shopping malls, the Emporium and Emquartier. It also has a very good Japanese restaurant.",SKYVIEW Hotel Bangkok,4.5
40,5.0,"pae,aim good service very flexible check in and good room very confortabel stay the hotel good location close to shopping mall close bts station room very clen good to say here  for  out trip so i will comeback agian time",SKYVIEW Hotel Bangkok,4.5
41,5.0,"Aoi,Chelsea, and Na did a very good job as our servers.  They were very friendly and the atmosphere was amazing.  We had Sassy Juicy and My Sunshine as our drinks and they were fantastic.  I would recommend this place for business-talking, chilling with friends and relaxing with your girlfriend/boyfriend.",SKYVIEW Hotel Bangkok,4.5
42,5.0,"Aoi, Pen and Title looked after us well and cocktails was delicious. Had the signature cocktails and they were to die for. Recommend having the Vanilla Sky signature cocktail. Roof top view was beautiful. Will come again.",SKYVIEW Hotel Bangkok,4.5
43,4.0,This is the 2nd time I stayed in this hotel. It is clean and neat. The location is really good only 2 minutes walk to shopping mall and BTS. The staffs here are helpful and friendly especially Ms Pea.,SKYVIEW Hotel Bangkok,4.5
44,5.0,Executive suite rooms are spacious and come with full kitchen and laundry.  Free happy hour every night was the daily highlight with freeflow drinks and delicious appetizers. Special shoutout to Khun Sun and Sa for outstanding hospitality and attention to detail.  Will continue to use Compass Skyview for business travel,SKYVIEW Hotel Bangkok,4.5
45,5.0,"This is a truly 5 star experience. We stayed here 5 nights over new year and it was an amzing stay. The hotel is luxurius, bright, modern and the location is amazing. We had the family connecting suit and its superb. 92 sqm with to bedrooms and bathrooms, open kitchen with a lounge. It got three TVs and three individual ACs. But the best was the clublevel access. What a bargain it was, when we discovered what was included. Amazing breakfast, all day softdrinks, end it said canapees and drinks 6-8pm. It was not canapees but an buffet and ala carte from the same kitchen as the Mojjo Restaurant. And free flow of longdrinks, wine, beer etc. We ate and drank for at leat 3000thb evey day and we also got an very good rate for the suite. The service etc was excellent, and the location is just superb. The best shoppingmalls and skytrain right outside. There is only one negativ thing and that was when we had new years dinner at the Mojjo in 32.floor and discovered that they charge 370thb for a bottle of water! I dont care if its imported from the northpole, its water...anyway, the room are restocked with plenty of local water every day for free so its not a disaster to pay 370thb as we did, but a little uneccesary I think.But altogheter this must be the best 5-star hotel we ever stayd in when comparing quality/price, and probably among top 5 hotels regardless of price. (And I have stayed at more than a hundred hotels)",SKYVIEW Hotel Bangkok,4.5
46,5.0,Nice hotel to stay with as usual. Clean rooms and good service at all times. Been here more than 5 times in 2019 for business and this hotel always lived to the expectations. It was a busy week just before Christmas but that did not deter Pae and Pop at the front desk in providing excellent customer service. Overall a fantastic experience in 2019 and hope the same in 2020 :-),SKYVIEW Hotel Bangkok,4.5
47,1.0,"2 twin rooms on the same floor was booked in 3 months ago but still cannot be arranged at the time we check-in.  Wait for 1 & half hours long for re-arrangement but still can only offered us 1 king & 1 twin on the same floor.  No air-conditioning on the 3rd and 4th night made us not sleep well at all and forced us to move to other room on the lower floor near the garbage room.  Under such room re-arrangement we cannot go up to meet my family whenever we want because the room key only allows you to access the floor where you stay.  At the end we only receive the response from the staff and the manager was ""sorry"" !!!",SKYVIEW Hotel Bangkok,4.5
48,4.0,"While the room is nice, the friendly staff made the stay pleasant. Special thanks to the staff at Silver Lining Club Lounge for the excellent services. They made the evening chill out pleasant. Perhaps would be good to make the outdoor area of the lounge more vibrant. It is so dull and gloomy.",SKYVIEW Hotel Bangkok,4.5
49,5.0,"We  stayed here for 3 nights at the end of our holiday, this was our third stay here, always book a club room with sky benefits, well worth the little extra cost.Treated like royalty on arrival, ushered upto the silver lining lounge for private check in, the staff are very efficient but friendly, we were upgraded to a room with a bathtub.Breakfast in silver lining is a pleasant experience, plenty to choose from, soft drinks are also available all day, wine, cocktails and snacks are included from 6 till 8pm.The pool area is kept clean, the staff are attentive, plenty of loungers in the sun and shaded area undercover if it gets too hot in the sun.The hotel is well placed in sukhumvit for shopping at the Emporium or Terminal 21 is easily reached by BTS.Would definately stay here again when in Bangkok",SKYVIEW Hotel Bangkok,4.5
50,5.0,"very nicely decorated hotel, room was spacious and design was futuristic. location was strategic as very near to bts station, just couple of minutes walk and near to shopping mall. staff service was great!",SKYVIEW Hotel Bangkok,4.5
51,5.0,The hotel nicely location and the hotel very horgeous lobby that also welcoming service from front desk by khun PAE and Khun Lek very good service  for this time i my second time for me  so i recoment to stay if u looking for  good hotel ,SKYVIEW Hotel Bangkok,4.5
52,5.0,Had a very friendly welcome from staff Pea and Lek Overall good experience. Provide very detail of hotel fecilities and city guide.Hotel located at very convinience location. Easy access to bts and few blicks of shopping mall.Highly recommend.,SKYVIEW Hotel Bangkok,4.5
53,5.0,Thank you for your  service  for front tem by khun pae and khun lek  very  nice of  service  .... the hotel very good location the room very comfortable and  the pool very nice   spcial for welcome drink coupon that u can use  at the pool bar so next i will come back agian,SKYVIEW Hotel Bangkok,4.5
54,5.0,Had a great stay here. Tik looked after me on reception. I got an upgrade to a lovely room on floor 30. Excellent room.Comfy bed and superb bathroom.I am back in February and hope to stay here again.Wonderful location too right by Emporium.Many thanks!!,SKYVIEW Hotel Bangkok,4.5
55,4.0,"Have stayed at Compass Skyview Hotel by Compass Hospitality (SkyView Grand Premier Room) for 3 nights during end Nov 2019.LOCATION* Get off at BTS-Phrom Phong Exit 2.  There are two ways to Hotel : (a) there is a footbridge on the left hand side to Emporium (M/F), go to G/F, where there is an exit next to Starbucks (taxi station in front of Starbucks), the hotel is exactly next to this exit. (2) take the stairs (left hand side) down to the main road, turn into the inner street next to NaRaYa Bag store, it takes about 5 minutes to the hotel. However, the pavement is narrow, it might be inconvenient if carry big luggage.* There is a big 7-11 convenience store opposite to the hotel.* From BTS-Phrom Phong Exit 2, you could go directly to Emporium and EmQuartier (they are facing each other); both have food court and Gourmet Market. * Many local food stalls around the hotel.* Only one stop from BTS Asok, where the MRT Sukhumvit MRT is.   Hotel Service* My husband had contacted the hotel in advance, advised them that this is our wedding anniversary holiday.  Thank you for their warm hospitality, they have arranged a cake and sweet decoration in the room for us.* The swimming pool is not big and there are only about ten sundeck chairs, but the swimming pool is clean and the lady in charge is very nice. We really enjoy the swimming and the sunshine.* We just have tried the breakfast during our stay.  We are satisfied with the variety and taste of food, the most impressive point is they offer hot milk and great coffee (also offer coffee in the lobby during day time).* If I need to mention one shortcoming, the only thing that I hope the hotel could improve is ...... the toilet is spacious, but there is nowhere to hang the wet swimming suit (there is only a small hook outside the shower booth), which bothered us.  It is for sure that I will stay again in Compass Skyview Hotel when I visit Bangkok again. ",SKYVIEW Hotel Bangkok,4.5
56,5.0,"pretty nice rooms, special architecture, excellent breakfast, big gym, well equipped, friendly and helpful staff at the front desk. The roof top bar is a hidden champion - really breathtaking view and not crowed at all",SKYVIEW Hotel Bangkok,4.5
57,5.0,"Fantastic and attentive service from  Cherry and Eve. All the staff are excellent.  Great hotel, food and cocktails. Would recommend upgrading to club premier. Located a minute's walk from a blue line station. ",SKYVIEW Hotel Bangkok,4.5
58,4.0,"Went there last month for my birthday trip with family. Booked a family suite which could accommodate 3 adults + 1 child. Arrived at the hotel to find out that there’s only 1 bed in the room and the other “bed” had to be converted by pushing 2 sofas together. My 12 yr old son had to sleep there in the end as my younger daughter bunked on the king size bed with us. Tad disappointing. But the hotel made up for it with its spotless bedroom, great service (esp the bfast at club lounge) and the superb location. It’s only 3 mins walk to the BTS station which already had a huge mall linked to it. Saw another smaller mall while on the way to the station. Opp the hotel were a couple of decent Thai massage parlours which operate till midnight. Had a surprise birthday cake from the hotel on my birthday too! Will def return next time ! ",SKYVIEW Hotel Bangkok,4.5
59,5.0,"I should've just stayed at this place the whole time. I was in BKK for a month and moved around a lot. It was all downhill after staying here.Location is great, rooms are very nice, exercise room is very nice, food is very good, pool is very nice, the rooftop bar amazing...You can pay a lot more and get a lot less.",SKYVIEW Hotel Bangkok,4.5
60,3.0,"The hotel itself appears new and very clean. My room was great. I think it would be a very nice stay Sunday through Thursday. On the weekend, this place is over taxed.- Mojjo Rooftop Bar: ""Closed for private event"" A wedding reception on one of the top-floors; only having three fully operational elevators after 5pm it was a challenge to get to a restaurant, gym, pool or back to your room. -I tried ordering room service, I had to call back two times to finally get a deliveryI'll try the Hilton across the street next time.",SKYVIEW Hotel Bangkok,4.5
61,5.0,"My 2nd stay at Compass Hotel Bangkok this year. Very convenient location, near BTS station and shopping center. Friendly staff and clean room. Having a 24hour gym is perfect. Also there is a nearby 24hr convenience store. ",SKYVIEW Hotel Bangkok,4.5
62,5.0,"I would like to say thank you to all the receptionist, especially TIK and GREEN. When i reached the hotel and going to pay taxi, i could not find out my wallet which keeps all my cash and cards. I opened all the luggage in a great panic right in front of the hotel door. Luckily, GREEn and another staff calmed me down, paid me the taxi, called the shopping center that I thought I have lost the wallet. Furthermore, the hotel management team, ms TIK helped to check in the room without any payment in advance. All of them taked care of me while I was so worried. They actually closely follow up with the shopping center if there is any news. After taking a shower, luckily i found out the wallet right in my luggage at the bottom. Thanks Gods and thanks TIK for a good advise when I decide to stay at hotel to wait for news instead of turning back to the shopping mall which is waste of time and money. Thanks million to your flexibility and super super excellent service. My bad day turns into fanstastic day when I realise there are many good people around who willing to help. ",SKYVIEW Hotel Bangkok,4.5
63,5.0,Over all is. Ok very good. For hotel location close to bts phom phong the hotel very. Beautiful pool bar and. Root top bar. Good service from ms pae and lek they are very. Warm service and. Give us for goos view thank  a lot,SKYVIEW Hotel Bangkok,4.5
64,4.0,"A long overdue review. This hotel is pretty new in the soi 24 area. Near to malls, eateries & BTS.  The stay was comfortable. This was my 2nd stay in this hotel. Expected a bigger room for the price. Got a bigger room in the 1st stay.  Would like to mention Tookta, Chumpul & Pop for their hospitality. ",SKYVIEW Hotel Bangkok,4.5
65,1.0,"I had not been thinking that view was important to choose the hotel before visiting this hotel. Can you imagine? You cannot see anything even though your room has a big window. Only see the wall of the building which is very near from your room. I attached the picture I took..It should be notified before booking..If I had known that, I would 'not' choose this hotel definitely.I asked to change the room because of this terrible view, however the option was also not good-you can see dirty things on the top of building like old antenna.So finally I change the room with better view by paying additional charge..Terrible memories here...",SKYVIEW Hotel Bangkok,4.5
66,5.0,"Short break. Booked in today. 2 bed suite - lots of space, excellent facilities and well appointed.  Staff exceptionally welcoming, helpful, and pleasant.  Super location close to shops and transport links. So far - EXCELLENT!",SKYVIEW Hotel Bangkok,4.5
67,5.0,this hotel's breakfast is very delicious.and all people is very kind.Location is also good!!!! and hotel very near shopping and staff very helpful for help me booking spa especialy ms.khatthalee and reception thankyou and i will back here again,SKYVIEW Hotel Bangkok,4.5
68,5.0,It was my first time to travel BKK.I stayed for 2 nights and it was very comfortable :) Hotel was very cozy and clean!!!Also people were very kind. :)I will stay here next time too!!!!!Ms.tik and Aim were very kind too!!!!!,SKYVIEW Hotel Bangkok,4.5
69,5.0,"We stay in compass skyview hotel 4d3n in Oct 2019. Very nice location , only need 3mins walk to Emporium shopping mall and 5 mins to the bts phrom phong. They’ve good services and staffs are friendly and helpful  ! Yummy breakfast And many foods you can eat! ",SKYVIEW Hotel Bangkok,4.5
70,5.0,"Compass Skyview is a new hotel I decided to try when visiting Bangkok with my family (3 adults and a 7 yo child). The hotel is modern with good apartment like facilities and located very conveniently. It is a 2 minute walk from Emporium Mall, and a 5 min walk to Phrom Phong BTS station (door to door). Upon check in, we realized the photos shown on hotels.com were inconsistent with the reality of a 2 bedroom-connecting unit. The staff were very efficient and took quick measures to fix this issue with a free upgrade to a unit with the correct facilities. This was impressive to say the least, and i would like to give special thanks to the female employee who took the initiative to get this done. I was not in time to get her name unfortunately, but she wore glasses, had short hair, and could speak Mandarin. Special appreciation goes out to Khun Green at the Concierge as well - he helped me with delivering a package to my customer through a courier service. Khun Green was meticulous and carried out his job from start to end, with an update after. Thank you Compass Skyview, for having made our visit to Bangkok so enjoyable!",SKYVIEW Hotel Bangkok,4.5
71,5.0,"Hotel on a great location near Phrom Phong BTS, next to a mall was very convenient. Many restaurant and cafe near by. Hotel staff was so sweet set up a surprise for us in our room upon our arrival (Thank you!). 24 hour Fitnesses Center was my husband’s favorite. I had stay many other hotesl in that area. But I’m sure I will stay there again.",SKYVIEW Hotel Bangkok,4.5
72,5.0,"Centrally located, conveniently situated next to the subway and the mall, clean, courteous, friendly, fashionably appointed, an open air swimming pool on the 7th floor that wasn't crowded and very relaxing. Finally, the most pleasant surprise was my room has a free standing bath tube with view. Highly recommended.",SKYVIEW Hotel Bangkok,4.5
73,5.0,All is very very ok ok. Recommended it is closed to a big shopping mall and closed ti sky train station. All staff is very very nice to service you along the stay. I recommended if you want to find good hotel to stay in heart of Bangkok,SKYVIEW Hotel Bangkok,4.5
74,3.0,"hotel rooms are not fit for three bed!  our roll away additional bed was almost low to the ground.  not worth the price paid.  furthermore, our beds are too soft - add pains to the backhotel location was great and breakfast was also good  ",SKYVIEW Hotel Bangkok,4.5
75,5.0,The design of room is modern. Staff are extremely helpful and understanding. We were given very useful advice about what transport to take to reach the airport. We departed from hotel at 3am in the morning. The taxi was arranged with no delay. Thank you Skyview.,SKYVIEW Hotel Bangkok,4.5
76,3.0,"If you do not hope the sky view, you would not be disappointed.I expect a room in high floor, rather than an upgraded room in low floor.Many hotels in Bangkok, I will try other one in next time visit.",SKYVIEW Hotel Bangkok,4.5
77,5.0,"Stayed here during a business trip, with a late check in around midnight. Good location, 3 min walking distance from a BTS station, and there's a lot of good thai and jap food around the corner.Fitness centre was good, with a swimming pool, and don't skip on the breakfast if its include (it's really good!). Do control yourself to go and enjoy the delicious breakfast options nearby. The rooftop bar offers a good view over the Bangkok city.Stayed in the suite, and the room was spacious with a very good view. 24/7 amenities are nearby if you need anything.",SKYVIEW Hotel Bangkok,4.5
78,5.0,"This was a very nice hotel in Sukhumvit. It is extremely convenient to the skytrain. The hotel staff in the lobby and in the restaurants were all very friendly, helpful and welcoming. I very much enjoyed the breakfast, and it's great to have 24-hour room service available (super good spring rolls and cheesecake). The rooftop bar was beautiful. There are multiple restaurants and bars, including also at the lovely pool. My room was very comfortable and clean. The furniture, bathroom, and window view were all very nice. Wifi worked great. I was very happy that they also had a same-day laundry service.I am an English-speaking woman who was traveling by myself for work, and I felt comfortable at the Compass Skyview Hotel.",SKYVIEW Hotel Bangkok,4.5
79,5.0,"I stayed at the Skyview for one week whilst attending a conference at BITEC. The position of the  hotel is excellent  for Bangkok, a few minutes walk from a BTS Skytrain station. The club rooms have excellent views with ground to ceiling windows. I found the hotel very quiet and relaxing in a very bustling Bangkok. Nice swimming pool. Staff were very helpful , especially , Peary , Ice and Green. Excellent value for money. ",SKYVIEW Hotel Bangkok,4.5
80,5.0,Excellent room and facility with lovely service in every part of the hotel. Khun Pao and Khun Jan at the Front desk were so kind and helpful. The staff at Mojjo bar all so nice. We enjoy every moment during the stay. Thank you so much :-),SKYVIEW Hotel Bangkok,4.5
81,4.0,"We stayed at Compass Skyview Hotel for 7 nights. We got a great service from the staffs in the hotel, especially M. iB (HK) who made up our room very clean and made us stay comfortably. Thank you iB(HK).",SKYVIEW Hotel Bangkok,4.5
82,5.0,"I commend whole staff for service and effort to be best. I feel like best friend and only guest, but they treat all guests the same. Anko and AU and team are great, so are bartenders. Ice, Sun, Mook awesome, Kung very good service, she make breakfast time feel like vacation. Keep up the good service, you all make upper management look real good and organized.  khop khun krap.BJa",SKYVIEW Hotel Bangkok,4.5
83,5.0,"We stayed at Compass Skyview Hotel for 4 days in their Grand Executive room.We had great service from everyone in the hotel, especially Ms Ice who checked us in, whom was efficient and attentive to our requests.The room is clean, modern looking and has a great view overlooking Emquartier mall. The bed is comfortable  and we slept really well.The breakfast selection is decent and delicious.The location is superb, just a short walk to Prompong BTS station, and the 2 malls next to it.Overall, we enjoyed our stay at Compass Skyview, and will stay again for its value, service, location and comfort.",SKYVIEW Hotel Bangkok,4.5
84,5.0,"처음부터 Trin이라는 이름을 가진 직원이 친절하게 맞아주어 기분이 좋았다. 호텔의 위치도 매우 훌륭했고, 방 컨디션도 좋았다. 조식의 종류는 많지 않지만, 전체적으로 다 맛있었다. 수영장은 작지만 관리 상태가 좋았다. From the beginning, I was happy to have an employee named Trin warmly welcomed me. The hotel's location was excellent and the room was in good. There are not many kinds of breakfast, but they were all delicious. The pool was small but in good condition.",SKYVIEW Hotel Bangkok,4.5
85,5.0,"The services are still in excellent level, compare with my first stay at January 2017. Extremely close to BTS station. One of the best choice with the budget of 4000 bahts per night in Phrom Phong area. Will come again for sure!",SKYVIEW Hotel Bangkok,4.5
86,5.0,Fifth stay here and my go-to hotel in Bangkok. Exceptional stay and  wonderful hospitality. Thank you Pea and Pop for the impeccable service. Would definitely return!Swimming pool and gym were nice too!!!,SKYVIEW Hotel Bangkok,4.5
87,5.0,"This is an absolutely excellent hotel with absolutely exceptional service, in particular Pop and Pae at the front desk who were very helpful. Pop went above and beyond for us to ensure we had a pleasant stay. The roof top bar is a must visit at sunset.",SKYVIEW Hotel Bangkok,4.5
88,5.0,"Compass Skyview Hotel,perfect location beside with Phrom Phong station and Emquartier& emporium department store, and the Oasis spa offers free shuttle to thehotel. In addition,the room with bed are super comfortable more then 5stars, the hotel staffs are very enthusiastic to help, tks Mrs. Sa. Extra plus 32F Sky bar offers unbeatable views and is worth staying  again definitely. ",SKYVIEW Hotel Bangkok,4.5
89,4.0,Found hotel convenient with the BTS a few minutes walk away. The hotel is generally well maintained and clean. Rooms are adequately sized and offers a great view of the city. Breakfast was good and has good options. ,SKYVIEW Hotel Bangkok,4.5
90,5.0,"We checked into the sky club rooms which were really nice, spacious and comfortable. Went to the drinks and snacks evening and were really impressed by the quality of food they offered plus the drinks and cocktails were really nice. Sun and Cherry were very attentive and ensured we had a lovely time. Later we went to the sky bar for a drink and found the view quite spectacular. It’s great to look over Bangkok at night from above. The breakfast the next morning was more than ample and there was lots to choose from.  The chef cooked my eggs to perfection. Service here was again really good. Overall I’d highly recommend this hotel for all round experience. Thanks for a great stay.",SKYVIEW Hotel Bangkok,4.5
91,5.0,Location was excellent.  Next to Emporium Mall and other interesting sites. Breakfast was excellent and rooms were exceptionally clean with a god view of the city.  Gym facilities were up to date and well maintained.,SKYVIEW Hotel Bangkok,4.5
92,5.0,"This hotel have a very excellent location which takes only 5 minutes walk to the BTS station. On arrival, the hotel staff give us a warm smile and welcome drink. I want to appreciate one of the woman manger with short hair and glasses in the buffet restaurant, as she present a five star service to us. The water pressures inside the room that the hotel first assign to us is weak, we told that manager and she kindly arrange another room to us immediately. She even bring us to see the new room by herself. Overall, the service was fabulous and the environment is beautiful also. Hope to return this hotel during next visit to Bangkok!!!",SKYVIEW Hotel Bangkok,4.5
93,5.0,"Hotel is just next to Emporium and Emquatier shopping mall, very convenient. The lane outside hotel has many massage shops to choose. Staff were very helpful. Concierge staff were ready to make reservations, contact massage stores when requested.My special thanks to Tik, and her colleague who helped me stop bleeding on my finger, when I had a deep cut. Blood kept running out for 15 minutes! Tik even offered to change my dressing in the evening if I needed to. She came to me to see how I was when checking out the next morning. I really appreciate their help.",SKYVIEW Hotel Bangkok,4.5
94,5.0,"The hotel is very beautiful, good staff especially NaN, PiA and Phan where amazing. The staff at the reception where amazing. Good rooftop pool with nice view, rooftop bar was amazing with wonderful views. The Gym is 24 hours which was perfect for me so I could go wherever I want no matter the time . Nice buffet breakfast. don’t have a second thought. Just go ahead and book this hotel . One of the best in Bangkok ",SKYVIEW Hotel Bangkok,4.5
95,5.0,"When I have arrived, they welcomed me & my wife very warmly. Especially, Ms.Pea who arranged my booking was very kind & nice. She patietly explained the hotel.There are several shppong shops near the hotel & the its very near the BTS station.",SKYVIEW Hotel Bangkok,4.5
96,5.0,"stayed twice during a business trip to Thailand. Enjoyed everything one can enjoy in a hotel, the area was great, easy access to shopping, restaurants and the elevated train. The service at the hotel is impacable, the staff very attentive to all requests, rooms are extremely comfortable and the views from the top floors are great. Silver Lining club on the 33 floor offers great amenities, and services, please don't miss that.",SKYVIEW Hotel Bangkok,4.5
97,5.0,My friend and I stayed at the hotel about a month ago. The location of this hotel was great. We only booked the hotel 2 days ahead and we didn't even have time to exchange some thai bucks before I went. The hotel was right next to a mall that had a great currency exchange shop famous for reasonable / high exchange rate (superrich). The breakfast buffet there was not bad as well. The staff there were really well trained and provided exceptional customer service. The first person we met at the front desk was Pao HK. He is a very nice guy greeted us with smile. The room were clean and tidy. I would recommend my friend to stay at this hotel.,SKYVIEW Hotel Bangkok,4.5
98,5.0,Amazing customer service!! Definitely recommended ️Beautiful sky viewRoom has everything you need Food is delicious and they even have 24hrs room serviceClean and always smells freshVery safe and quite ask for chan she will definitely help you with any request ,SKYVIEW Hotel Bangkok,4.5
99,4.0,"New, well maintained hotel in a super location 1 minutes walk from emporium which was extremely helpful for us because we were travelling with a toddler, so it meant we could go back to our room in five minutes no matter where we were in Emquartier and shops/ restaurants/cineplex stone's throw away . Stayed in a suite. Suites were fine but felt a little bare although they had all the expected amenities. Adding some colour/rug/cushions and a few little touches of luxury/comfort could really take things up a notch, but this is not a criticism at all just an observation. Had a pleasant stay with good service. V decent breakfast and overall much better value for money than Emporium suites in my opinion if you are looking to stay in close proximity to Emquartier. Would stay again, especially given the unbeatable location. ",SKYVIEW Hotel Bangkok,4.5
0,5.0,"One of the most scenic rooftops in Bangkok is Vertigo, the place I choose for my birthday. The food is good, the view is incredibly beautiful, especially for sunset, moreover, the service is excellent, the staff, named Lek, treated us very well not only presenting the food but also taking us the photo. This place will be recommended to my beloved ones.",Banyan Tree Bangkok Hotel,4.5
1,5.0,I stayed in a serenity club room with stunning river and city views on the 55th floor (thanks for the room upgrade!). I’m impressed by the services. All staffs were friendly and helpful. The pool and the gym are quite small but nice. The hotel has an excellent rooftop bar. The overall experience was absolutely amazing.,Banyan Tree Bangkok Hotel,4.5
2,5.0,Mr.Lek was very helpful while we were dining. Best place to pick for special occasions. Great view. Good food quality. Luxury but low key. Classy is the definition. I recommend BKK Mojito for a starter.,Banyan Tree Bangkok Hotel,4.5
3,5.0,We came here to celebrate my birthday and the experience was amazing. Although it wasn’t our first time here but the service was exceptionally well today especially with Khun Lek as our waiter. He took great care of us to make the night special. The food was very delicious and overall would really recommend for any occasions to come.,Banyan Tree Bangkok Hotel,4.5
4,5.0,"great rooftop view in bkk ... dim light is perfect time for come with friend or your honey.. food so yummy!! Verity ! Nua toon lamyai , Beef steak and verity dessert! good service -K.Lak & K. Pear. ",Banyan Tree Bangkok Hotel,4.5
5,4.0,"We did a quick staycation at the Banyan Tree, and stayed in one of their club suites. There's a lot of positive things to say about this hotel. First, the location on Sathorn road makes it pretty accessible to things. The sheer size of the hotel, at over 60 stories is pretty impressive. And the rooftop bars and restaurants are really hard to beat. The views from the rooms, and from the rooftop venues is really quite exceptional. Overall the experience here is good. You shouldn't be disappointed with a stay here. The hotel interiors are beginning to look a little dated, though. Not because they are worn out, but just because design trends have changed, and newer hotels reflect those changes.",Banyan Tree Bangkok Hotel,4.5
