47,5.0,Good locations next to q mall and Ikea with good customer services with friendly staffs with fast and smooth checkin with nice views for sunset from room! Will highly recommended to my friends and relatives!,"Park Hotel Alexandra, Singapore",4.5
48,5.0,"I’m not one to write reviews but my stay at Park Hotel Alexandra deserves this exception. I booked 2 rooms for our stay on the 12/3/2021 really went beyond our expectationsFrom the very minute we stepped into the lobby, we were constantly greeted with a smile from Kelson and Rhys, which really just brings that warm feeling back , especially in this covid-19 climate.We had a pleasant night with comfy mattress and sheets. The rooms were clean and looked so instagram-able. The layout is simple yet has a hint of elegance. Kudos to the Housekeeping TeamPark Hotel Alexandra as simple as the name sound is well on its way to being a top notch flagship in the hospitality industry, with its well trained staffKudos to the General Manager and team for maintaining and training up their staff!Perfect location for a staycay! You would be spoilt for choice with the variety of food nearby. We will definitely come back to Hotel Park Alexandra and would recommend our friends and family to this hotel as well!","Park Hotel Alexandra, Singapore",4.5
49,5.0,Hotel Staffs are friendly and helpful. Room is clean. Great location. Beautiful swimming pool and Bar for drinking. Great place to chill and enjoy night scenery. Overall it is a great experience in park hotel alexandra.,"Park Hotel Alexandra, Singapore",4.5
50,3.0,"Feedback was done to hotel.Had a delayed++ check in. Club benefits were not up to my standard.Ala carte Breakfast can't have repeating order, wanted more but was stopped by the staffs.Felt that they should have given more alternatives. But I think they have work hard on that day. Thank you too! ","Park Hotel Alexandra, Singapore",4.5
51,5.0,"I enjoyed my stay in Park Hotel Alexandra... Very clean and the ambiance is so relaxing, I love the infinity pool... Breakfast is good and tasteful... The staff is very accommodating especially Rhys at lobby area... We enjoyed also our dinner in The Carvery Restaurant the food is appetising and the staff served you cheerfully...  I want to complement also the restaurant team during breakfast they are very attentive especially Mr. Paul... I will surely comeback in this hotel not only because of the place, it is also the good service of the staffs... Two thumbs up to you guys","Park Hotel Alexandra, Singapore",4.5
52,4.0,"Excellent location for food and exploring. Short bus ride away from tiong bahru and southern ridges. Hotel didn’t seem very crowded with guest which was great cos room service was quick, pool was pretty much empty, and lifts came almost instantly. Room was clean and bed was comfy.","Park Hotel Alexandra, Singapore",4.5
53,5.0,"Lovely experience. From checkin to checkout, staff were really friendly and helpful. Food was great even though it was for in room dining. The QR code for in room dining did not work so please have a look at that. Overall i'll definitely come back!","Park Hotel Alexandra, Singapore",4.5
54,4.0,Eventhough I had a 1 night Staycation with my girlfriend it was a very good one as the hotel team tried to make us feel comfortable during our stay despite the current restrictions due to the pandemic. I would definitely come back next time. ,"Park Hotel Alexandra, Singapore",4.5
55,5.0,"Great short staycay. Convenient for my night escape. Lack of places to eat supper nearby, might be due to covid season. Resorted to having Mac during my stay. Staff assisted to receiving food as I took some time to get to lobby","Park Hotel Alexandra, Singapore",4.5
56,4.0,"The lady at the reception was really friendly and well mannered. She maintained professionalism but her tone and speech was not too formal;  it did not feel like it was fake or something that was scripted. I felt her genuine warmth welcome and willingness to assist me. I remembered that I apologised and said that I understood I was early for check in but she said, and I quote, “No problem, Maam. I appreciate you coming early for check in.” I was surprised by her response. She complimented me  without me complimenting her first or expecting a compliment from a guest. At first I was puzzled by her response, but later on, I learned that there was a very long queue of people waiting to check in. So, I did not have to wait long. She explained the standard procedures thoroughly and clearly. The check in process was seamless. And shortly after I reached my room, she called my room and ask if there were any problems with the room. Her efforts to give a good service should be recognised. Her name was Mae. ","Park Hotel Alexandra, Singapore",4.5
57,5.0,Overall stay from check-in to check-out and in between for the service and the food was fantastic and it exceeded my expectations. Really glad I had chosen this hotel for celebrating my hubby’s bday as well as for us to unwind from work and have a nice break during the first ever staycation. ,"Park Hotel Alexandra, Singapore",4.5
58,5.0,"Staff are attentive, patient and polite. Rooms are clean and pool is beautiful. Thank you for the dessert for birthday too! Would definitely return! Note: Do take premier if finances allow. Rooms are bigger, bathtub fills fast, extra armchair too. ","Park Hotel Alexandra, Singapore",4.5
59,5.0,"We had 2 connecting rooms , rooms are small but still ok for our comfort . Pool and restaurant has to be booked using QR code that hotel provided. Breakfast are served in a set with a choice of American breakfast , waffles , Indian curry , nasi lemak with fruits , crossiant, coffee or tea or juices . Overall satisfied with the stay thank you ","Park Hotel Alexandra, Singapore",4.5
60,5.0,"Hassle free check in, room was awesome with a view, and most importantly the hotel staff were accommodating and friendly!There's an ikea right beside the hotel, and harbourfront roughly around 10-20mins away by bus.","Park Hotel Alexandra, Singapore",4.5
61,5.0,"All good. Pleasant stay. Staff is friendly, room was clean. Breakfast for muslims however is quite limited. Meat not stated halal. If not particular on breakfast then its fine. A note, using telephone from room to make local calls not free of charge.","Park Hotel Alexandra, Singapore",4.5
62,5.0,"Great hospitality from Park Hotel, their staff was very fast and polite, the room was clean and neat. Love their breakfast booking site, it was so easy to use. The breakfast was good too !! Just sadly there isn’t any buffet breakfast due to Covid, but all was good love my stay !","Park Hotel Alexandra, Singapore",4.5
63,5.0,酒店环境很好，还有一个超棒泳池，晚上景色很不错。房间里面配备齐全，电视有很多频道，喜欢看HBO。Room Clearance也很及时，基本都是一天一次的。早餐种类特别丰富，有中式，西式，还有马来特色的早餐。超赞！酒店的服务人员十分热情，晚上还送fruit basket上门，值得推荐！Overall its a great hotel and I have a good experience!,"Park Hotel Alexandra, Singapore",4.5
64,5.0,"I would like to commend all of the service staff from the concierge, front desk, room service staff to the servers at The Carvery, everyone was friendly and sweet - I do not fail to see any smiles on any of their faces. As someone who is very particular about great quality service (as I came from Changi Airport's strict service quality standards and the GEM's programme), I came to love all of Park Hotel Alexandra's great service and for many who went the extra mile to ensure that my family and I had a pleasant stay. Thank you to every single one of YOU for having me experience such a wonderful birthday weekend at your hotel! I will definitely visit again whenever I can and would love to experience your suite next. Do also lookout for my review on Booking.com and Google - all of you deserve this high praises! :)","Park Hotel Alexandra, Singapore",4.5
65,5.0,Awesome and friendly service. Mr Kelson was amazing with his service. Will definitely come in again as I really enjoy the hospitality and the friendlyness of the team here! The amenities and the facilities are all super user friendly! Really enjoyed my stay!,"Park Hotel Alexandra, Singapore",4.5
66,4.0,"Have a great staycation with my family. Nice hotel room with nice view and friendly hotel staff. Due to Covid-19 situation, the Breakfast is served in sets rather then buffet style, but overall is still good. ","Park Hotel Alexandra, Singapore",4.5
67,4.0,"Check in/out- smooth & hustle free.Staff- at both the Reception and Gym counter are quite courteous & helpful. Special thank to Mr Kelson for quick response to request.Room condition- facilities are well maintained taking into consideration the hotel has been in operation since 2015.  However the resolution of most of the TV channel (including local programmes) are not HD (1080p), though not critical but can be improved, considering HD is common now.","Park Hotel Alexandra, Singapore",4.5
68,5.0,"Stayed there for 2D1N last Friday with my family to celebrate our anniversary. Hotel staff were very friendly and the lobby feels cozy. Checking in was fuss free as I did the pre check in online. Swimming pool and breakfast slot also booked online due to covid19. Thanks for the anniversary card and dessert. Love the room, so clean and new. View is nice too! My one year old love it a lot. Baby cot was prepared prior our arrival. Overall very nice experience, will definitely book again! Thank you to the team !","Park Hotel Alexandra, Singapore",4.5
69,5.0,The staff and hotel exceeded my expectations. Had to find a place to stay because of renovations at the flat and the location was perfect with good connectivity transport wise. The price fit my budget and the view from the room was nice. ,"Park Hotel Alexandra, Singapore",4.5
70,4.0,"The front desk staff are friendly and greeted us upon arrival. Kelson from the concierge gracefully upgraded our room to Crystal Club room and even granted us a late check out. Even the room is smaller than expectation, the cleanliness is on point and the view from 18-storey was magnificent. As it was my wife's birthday, the hotel surprised us with macarons and fruits!Due to Covid-19 restrictions, breakfast buffet was not available. F&B staff was courteous in taking our orders and was surprised with the delectable spread served to us. Not to mention, the sky pool is well maintained and accompanied with good music and beverages from Aqua Luna. Thumbs up!The only drawback is that the room TV is not connected to the hotel's Wi-Fi. This means that we could not watch any Netflix or YouTube as the variety of TV channels are quite limited.","Park Hotel Alexandra, Singapore",4.5
71,4.0,We used our SRV Vouchers to booked. Appriciate the hotel gave us a complimantry upgrade. The room is decent for 2 adults. But not for 3 adults or 2 adults and 2 children.We had the view facing the whole queenstown area. The location is great. Ikea is just right beside. Markets and kopitiam/shopping malls is at a walkable distance.The room cleanliness is good. Need imporvement because we can see watermark stains in the toilet and some dust on the bed when checkin.Overall is a very pleasent experience,"Park Hotel Alexandra, Singapore",4.5
72,5.0,Was greeted and welcomed by their friendly staff. Hassle free check in. Nice and cleam room. Love the swimming pool and bar. Very convenient to get food. Overall is pleasant stay. 2 thumbs up for everything.,"Park Hotel Alexandra, Singapore",4.5
73,5.0,My partner booked us a 3D2N staycay at Park Hotel and took me to Hydrodash on the second day which was just a short bus ride away! The room was small but cosy and clean. I loved the bed and had a good sleep on both nights! Would visit again!,"Park Hotel Alexandra, Singapore",4.5
74,5.0,"Chose park hotel Alexandra to celebrate our anniversary. Location is great, right smack in the heartlands, with many food options around. Everything from check-in to booking of facilities was fuss free, Even got complimentary dessert plate from the hotel for anniversary! Will definitely be back soon ","Park Hotel Alexandra, Singapore",4.5
75,4.0,"Had dinner with a group of friend at The Carvery. Glad to have chosen here instead of downtown Chinese restaurants. Located at Level 7, close to the pool and pool bar. The ambience was lovely. A'la carte buffet of good choices, value for money. The Yu Sheng is different and delicious compared to the norm you get at Chinese restaurant. Service staff, friendly and attentive, checking all the time whether you need more. Portion can be big so order smaller portion to enjoy all the items in the menu. Besides dinning in, you can order online too. Definitely will come back but this time overnight","Park Hotel Alexandra, Singapore",4.5
76,5.0,"Staff are very friendly and attentive especially the entrance attendant who is very helpful. Social distancing of all areas are well taken care. Beds are very comfortable, probably should provide more complimentary bottle drinks (2 bottles are not enough). ","Park Hotel Alexandra, Singapore",4.5
77,4.0,"For a staycation with the family, it is really a good and relaxing experience for all of us. We have used the facility and rested well. Thank you to the courteous housekeeping staff who had catered to our requests. ","Park Hotel Alexandra, Singapore",4.5
78,5.0,"Lots of eateries options around. We took a cab to Sentosa at lessthan $10, just a 10min ride away. Pool was empty compared to other hotels in town where you can’t even book a slot. Clean room well equipped ","Park Hotel Alexandra, Singapore",4.5
79,5.0,The hotel is clean and staff was polite and customer oriented. The view from the room was great too! The location of the hotel was convenient and made it accessible to all other locations in Singapore.,"Park Hotel Alexandra, Singapore",4.5
80,5.0,"We really enjoyed our stay here, the place is really nice and relaxing. The infinty pool with its romantic view during sunset. Our breakfast that was served with great service plus a complimentary voucher makes our stay extra sweet. Will be back here for sure. Thank you Park Hotel. Kudos to all staff.","Park Hotel Alexandra, Singapore",4.5
81,5.0,"We had a pleasant stay, the pool is so nice and we’re able to stable in the pool bar and enjoy. The executive room has a very nice view. . Mr Jumaat is very helpful and friendly and the rest of the staff.","Park Hotel Alexandra, Singapore",4.5
82,5.0,"The location of the hotel is great and with lots of nice food nearby! All the staff who are stationed at hotel lobby ( check in/out counters, concierge), the Carvery restaurant, Aqua Luna and swimming pool are very friendly towards the guest. We love the pool as it’s big and with jacuzzi! Would love to come back here again for a short stay! :)","Park Hotel Alexandra, Singapore",4.5
83,5.0,Overall a great experience. Hotel amenties were great. The experience espeically provided by Vanessa Tan was very thoughtful. She was very friendly and  looked after our needs very well. We had a pleasant experience under her care and service. Thank you Vanessa!,"Park Hotel Alexandra, Singapore",4.5
84,1.0,"Early check in and late check out was good. However breakfast service was poor, either didn't serve the food items or incorrect food served. Under staff during CNY, and staff kept on apologising to each table. We send 2 laundry for washing but upon check out, had to ask for it and amazed that it wasn't even wash after 24hrs. They will send to our house but it's already 72 hrs, still haven't received it. Not sure where the hotel send the laundry for washing.","Park Hotel Alexandra, Singapore",4.5
85,4.0,"Positive:- adorable staff, very helpful- great pool, and very nice poolside bar as well!- cosy rooms (not the biggest, but still great and functional)Improvement points:- breakfast food is expensive for the quality you get","Park Hotel Alexandra, Singapore",4.5
86,5.0,Location wise was good. Finally a change instead of east side. Room was good but would be better if toilet have biget so no need go to the shower when after doing bisness! Hehe but overall very satisfying. ,"Park Hotel Alexandra, Singapore",4.5
87,4.0,"Very conveniently located to lots of food options around, great place to go for nature walks just a stone’s throw away, places to shop at, and just a good mix of old local public housing estates, black and white colonial housing and new condos with international food options. I’ve not been in this area much and this has been really nice break away to rediscover singapore .","Park Hotel Alexandra, Singapore",4.5
88,5.0,My family and I had an awesome 1 night stay! Everything was smooth from checkin to checkout. Mr Juma'at greeted us with a warm smile. His service & the hotel staffs is awesome! Friendly & Courteous!,"Park Hotel Alexandra, Singapore",4.5
89,5.0,"I traveled alone from China to Park Alexandra on the age of 19, alone, and stayed for half an month here. It is such a wonderful time! Everyone I met is patient and caring (juma’at, and many other whose names I can’t remember that well—sorry!) Though far away from home, Park Hotel Alexandra indeed feels like another home for me. I definitely cherish the time I spent here and will bring my parents with me the next time! ;)  happy lunar new year everyone, you did a great job!","Park Hotel Alexandra, Singapore",4.5
90,5.0,Mae greet us with a warm welcome and explained to us clearly about the hotel policy. She also gave us a free room upgrade with a very significant view. We enjoyed our short stay. Thank you for your excellent service.,"Park Hotel Alexandra, Singapore",4.5
91,5.0,"Everything is great and professional. Room a tad small but still acceptable, well space is a premium in Singapore. The service staff here are extremely friendly and professional. Swimming pool have great view.","Park Hotel Alexandra, Singapore",4.5
92,5.0,Friend was getting for a gift as birthday present .feeling surprised in the morning received a cal for management That in a while will be sending and passing some to me directly . Very thoughtful that remember when is my birthday ,"Park Hotel Alexandra, Singapore",4.5
93,5.0,Mae & Kelson was very helpful throughout my short stay at Park Hotel. I wish I could have more words to describe their warm hospitality but they were nothing but marvellous. Anyway kuddos to everyone. The only thing was the communication between my son n the hotel but all is well thank you.,"Park Hotel Alexandra, Singapore",4.5
94,5.0,I had a great stay at Park Hotel Alexandra. Thanks to kelson at the reception who is very accomodating. Breakfast is good too. The pool is very nice too. Surely worth staying here. I’d love to come back here. :),"Park Hotel Alexandra, Singapore",4.5
95,5.0,"We had a lovely stay! Great attention to our comfort and birthday celebration from the Park Hotel Alexandra team, felt at home every moment of our stay. Fully recommend this hotel as I trust they are very consistent in delivering a 10/10 service. My friend was delighted to receive a surprise from the Park Hotel Alexandra team. Excellent, clean and safe destination that we look forward to visit again. I highly commend the team of friendly staff from poolside, restaurant, front of house, housekeeping and night shift etc. who made this A+++ staycation possible. Also I love the scent of the toiletries.","Park Hotel Alexandra, Singapore",4.5
96,5.0,"Quiet, relaxing, calming with a great view and amazing comfort with functional necessities within reach. The staff were friendly, accommodating and patient with my inquiries and worries throughout the stay. Would highly recommend and will definitely be back again hopefully on a regular basis.","Park Hotel Alexandra, Singapore",4.5
97,4.0,"A hotel conveniently located in the heartland. Excellent entertainment at RWS and Sentosa is only a 10-minute drive away. Good local food is available in the vicinity of the hotel. For guests’ shopping needs, there are IKEA, Anchorage and Queenstown Shopping Centre.","Park Hotel Alexandra, Singapore",4.5
98,4.0,"Conveniently located not far from the city. Good local food at nearby Alexandra food centre and Brickworks. Fairly good shopping available at nearby Anchorage, Queensway Shopping Centre and IKEA. For good entertainment, the RWS is only a 10-minute drive away.","Park Hotel Alexandra, Singapore",4.5
99,5.0,"From the moment we entered we were greeted by friendly staff, pool / bar overall super clean hotel and an amazing 11/10 service we’ll definitely be back soon. Breakfast was amazing too great choices and overall 5 stars throughout","Park Hotel Alexandra, Singapore",4.5
0,5.0,"Stayed in ParkRoyal Pickering for a birthday staycation. Central location and lots of food options around. Overall, It was an amazing experience. Room is spacious and clean. I got a bath tub at a very reasonable price. Plus, they sent a birthday cake to my room! ParkRoyal is one of my Go-To hotels. ","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
1,5.0,"It was a wonderful and nice experience. Food- good, room- excellent, people- friendly and polite special mention to both Twinkle, Shahina (she was alone on duty at club lounge for the evening cocktail). They made us feel very welcomed and at home. Given a chance, we will come back for round 2.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
2,5.0,"Since my husband and I have our anniversary in April, we decided to avail ourselves of the government’s offer and book a staycation at a subsidy.  We chose Parkroyal because of its distinctive architecture and good location.  I booked a club room because we enjoy things like all-day beverages and snacks.  We enjoyed our stay of 2D1N very much and here are some small touches that really made a difference: 1. High tea starts at 2pm but our check in time was supposed to be from 3pm.  I emailed the hotel and I got a response from Serene saying no worries, we could just come up to the lounge and get started with tea at 2pm.  We checked in seamlessly upon our arrival at 2 and were scoffing down scones in no time! 2. Evening cocktails was very fun, and the bartenders were obliging with my diet requirements of no added sugar.  3. The good service continued into the next day and we were well looked after by Jia Ying during breakfast.  We really have nothing but good memories of our lounge experience and can suggest that once you meet Serene, that’s your stay sorted! Since this is a review after all, some negatives: a. Housekeeping can be improved, it’s not great having to make multiple requests before something is responded to. b. The gym equipment needs some sprucing up, whether old or dirty, even if the equipment is not being used due to COVID safe distancing measures, at least make sure it looks clean, otherwise the impression it gives is that the hotel is not bothered.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
3,5.0,"I would like to thank Serene and her team for the excellent service provided at the Collection Lounge.  The place was clean and cozy and the food and drinks were served quickly. They have different menu for different day of the week.  The staff were also attentive in checking if we needed more food and drinks.  Not forgetting to mention Chin at the check-in, she was very patient in going through the facilities, procedures and recommended rooms with nice scenery that met our request of having our rooms to be side-by-side.  We spent a pleasant and relaxing afternoon there.  Keep up with the excellent service!","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
4,5.0,"My friends and I stayed at the Collection Room for one night.  Our room was clean and the service from check-in to the Collection Lounge, breakfast and check-out were very good.  The staff were attentive and willing to do their best to meet the guests' request.  I would like to thank Serene and her team (including intern Jia Ying)  for the excellent service at the Collection Lounge.  Their service were prompt and they came to our table to ask if we needed more food and drinks several times during our stay there.  We also met Serene at the Lime Restaurant for breakfast and she remembered us.  She even made me a special cup of cappuccino with little coffee taste when she knew that I don't like coffee but wanted to try.  It was really good!   When she saw us waiting to check-out on her way to the Collection Lounge, she quickly helped us with our check-out. Thank you for the excellent service, Serene & Team!I would also like to thank one of the female staff who was serving us breakfast at the Lime Restaurant.  I did not get her name.  When we asked for yoghurt which was not in the menu, she quickly asked for our preferred flavour from the options available and managed to get for us quickly.  I was also impressed by the way she cleaned the table next to ours.  She really cleaned it very thoroughly, washing the two cloths she used with two containers of clean water.  Well done for the great service and for keeping the place clean!","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
5,5.0,"We had a staycation with friends in the weekdays.  The hotel is clean , and the collection lounge food on Thursday was very good. The drinks , hot and cold had variety is wide and good.  Breakfast is good too . When we asked for things outside of the menu , the team was accommodating too . Overall service is excellent, thank you Serene and her team for her attentive care and friendly service. Made us feel very welcome. Thanks very much.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
6,4.0,"Stumbled upon this package, Suite Dreams Come True when browsing for next staycation. Wasn’t aware there’s such package from my last stay, I must say overall value wise it’s definitely a steal. This is my second stay with PARKROYAL Pickering, the first was the same Junior Suite (under Collection which the difference was only the toiletries - non-Collection has the standard where Collection equip with Elemis). Suite wise nothing to shoutout, I still think this is one of the nicer, and affordable suite stay in Singapore. This time I request for a different view, and so they place me next to their Urban settings which was pretty. The whole package includes “black car” return transfer (which was excellent), 2hrs of massage at St Gregory SPA (standard, I’d say one of the smaller SPA I’ve been to), Collection Benefits (afternoon tea, evening cocktails and champagne breakfast. So glad the menu was change and it was yummier this time. Love the duck salad), dinner buffet for two at LIME (which was terrible. - sorry PARKROYAL, the buffet is one of the worst ones I had in my life. The seafood isn’t fresh, selection isn’t good although it was Easter weekend. It tasted “cheap” honestly, part of the 4/5 this time). Also included bottle of champagne and some strawberries in room. All in all like I said, it’s a very good deal for a normal consumer. We just find the buffet at LIME really bad, and lesson learnt not to book on a long weekend. Even Platinum members won’t get late check-out like the usual DISCOVERY hotels. Perhaps my take in improvements, staff all around could be friendlier (the only person I must say the friendliest of all, the Chinese doorman at the concierge). I am comparing this to their sister hotel, Pan Pacific which has more color on every delivered hospitality. Didn’t receive a carepack this time. The sound bar in room isn’t working. Perhaps round of check before guest check in? Amazing change of menu at the lounge, keep that up. Pools can be really crowded, perhaps limit to even lesser crowd? You can do better PARKROYAL Pickering :)","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
7,3.0,"Beautiful hotel with beautiful view. However, I went during the march school holidays and all facilities were fully booked. And should have more TV channels and also a bidet. Overall 7/10 only. the room is comfortable.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
8,1.0,"We check-out of the hotel on 4th April 2021 and had a horrible staycation.No staff was at the driveway to welcome or assist us with our luggage. My wife had to carry our baby and struggle with the baby pram in the taxi boot while i was paying the taxi fare.I was only given a room at 6pm when the check-in time stated 3pm. The counter staff explained that the housekeeping could not cope and the room was still being clean.When I check-out on 4/4/21 at about 1200 noon, there was no one to assist us with our luggage or taxi calling. My family with a baby in tow had to call a taxi on our own at the driveway. While waiting for the taxi to arrive at the taxi stand, a blond European guy was swinging his golf club wildly in front of us. When i told him that my family is behind him, he just gave me a hard stare and continued  his wild swinging of his golf club. I tried looking for the security but none was seen at the driveway.  There were many other people around at that time. The security must advise the European guy to stop swinging his golf club at the hotel taxi stand. What if he hit someone or lost his grip on the golf club.Terrible service and safety.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
9,5.0,Attended the complementary cooking class today. Afiri the chef taught us how to make seafood pasta. He  was very friendly throughout and detailed with his instructions that I found really insightful. Great experience :),"PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
10,4.0,"Checking in was easy. Junior suite is clean and pleasant. We also met a friendly staff that assisted us on check-in, accommodating our request and answering our enquiries. Minutes to Chinatown which is convenient to get food as well. A nice place where you will wan to chill and relax as couple. Other than swimming pool, nothing much for kids to do here. Overall is still a good experience and thank you Mr. Thomas at front desk that assisted us throughout the stay!","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
11,5.0,"I had the best staycation ever! Even i got for an appreciation gift for healthcare workers, i’m so glad i got Parkroyal Collection Pickering! I get to spend my time with my family. Seeing them happy makes me feel more happier. We get to spend alot of lovely and happily time. It’s been so long and that was much needed for me to see them that excited! It feels so great and i’m so happy! Thank you for your kind service, the delicious breakfast, the pool and everything, i love everything about it! <3","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
12,4.0,"A great green and lush oasis in the city centre, love the greenery scattered throughout the hotel.The pool was a bit small but adequate. Theres is a nice ""forest"" walk just beside the pool.The food at Lime cafe is mediocre however, you are better dining at the food centre just next to the hotel, cheap, delicious and spoilt for choices.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
13,5.0,"Impressive getaway experience. Start your buffet breakfast with freshly cut tropical fruits and freshly squeezed juice. You don’t have to stand with this new normal situation. All will be delivered at your table. Upon entry at the Lime restaurant, welcome greet is expected,and you will be brought to your desired seat. Facilities are far unique among other places. The pool is defined with a unique architecture of bird cage like design. The pool is good to depict am infinity connection to the city horizon. There is a jacuzzi beside the lap pool. There is a patio on the right-side upon exiting the 5th floor lift lobby while the pool is on the left. The hotel in my own word is the hybrid concept of modern and environmental ecology so you won’t feel the bustle of life in the city.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
14,2.0,"My experience was less than satisfactory. I booked for 2 complimentary in-house activities - mixologist experience and garden tour. Both activities did not take place despite confirmation via email prior to the dates, as well as during check in. We were told that the mixologist did not turn up when we reported for the activity at the lime bar at 3pm and were offered a glass of wine as an apology. The garden tour was worse - we received a confirmation call at about 10+am confirming the tour scheduled for 11.30am and to meet at level 5. We reached before 11.30am and waited till 11.45am. There was no staff deployed to conduct the tour. There was an ROM ceremony and when my husband tried to enter the garden next to where the ROM ceremony was held to check if there was any staff conduct the tour, he was abruptly stopped by a not so polite staff who told him to wait till the ceremony was over. What kind of customer service is this? I hope the hotel management will look into this and not provide empty promises that could not be fulfilled.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
15,5.0,"Back for another staycation. Everything is not only good, but I would say very good. The garden view room. . The more than friendly service from all the staff I met. The fantastic location of the hotel. However, I had a very strange experience with the One Connect service person on duty on 27Mar (Sat) around 4pm. I called to inform that I do not need housekeeping for my 3 day stay. I was told, please call back tomorrow as she has no way to notify. I was like ‘fine, then can I have r extra towels’? The operator asked ‘how many?’. I said 3. She said ‘how many people is staying in the room?’. Me ‘2’. She replied ‘hmm... you need that many??’. Me ‘well, it’s for 3 days and I do not want housekeeping and there’s only 2 towels in the room now’. I didn’t see a need to explain that my wife and I run every morning so we take more showers then the usual hotel guest. Because why do I need to? Should she just respond with ‘sure, I will arrange that and is there anything I can help you with?’ I don’t believe this is due to lack of training . It’s an attitude problem. This operator must be too lazy to do her job , or she is probably serving her last day of resignation notice. Still, one bad employee didn’t spoil the good work of the others. This is still a very good stay part from this truly unique experience I had with this One Connect operator .","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
16,1.0,"The room is not thoroughly cleaned before I checked in, with dirty bits, dust and hair remaining everywhere. Even if I requested for recleaning TWICE, the cleaning job is not properly done. Unbelievable for a five star and award winning hotel.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
17,4.0,wonderful amenities and exciting adventure of the area. a recommended stay of delight and soulful rejuvenation.room was a pleasant tropical encapsulation of senses and very neat and tidy with a refreshing concept in comparison to other 5-6 star hotels.,"PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
18,5.0,Good location with lots of nice restaurants/food around. Instagramable swimming pool. Room is clean and bed is comfy. Breakfast is good but should have more variety. Most important services is good. Manage to get early check in too. Thumbs up.,"PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
19,4.0,Good stay and excellent concierge services. Perhaps more variety of vegetarian dishes in the normal menu would be a great help. Food quality is great and the morning breakfast service is well managed and the staff is sincere and diligent.,"PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
20,2.0,"Always wanted to stay in this hotel with magnificent facade. Managed to get early check-in. However, not much explanation on the facilities, the how-to, bookings available, etc. Luckily, having stayed at other hotel, we managed to figure things out. Upon entering the room, to our horror, guess what we found in the mini fridge? A ‘naked’ instant noodle with sauce packets and disposable fork. There was also a yellowish ‘spill’. We called ‘0’ and the person on the line told us to throw it away ourselves and that sometimes, the mini fridge is ‘auto-locked’. Whatever that meant. Nevertheless, this made me doubt if all the rooms is thoroughly cleaned and whether standards are compromised due to ‘fully booked’ status. Moreover, we are still in the middle of a pandemic. This has been a very, very disappointing 3 nights stay in a 5-star hotel. On the other hand, dinner at Lime restaurant was good. Room size was good. Toiletries were sufficient. Gym was nice. Swimming pool was quite crowded. At checking out, staff Chin at the reception was very friendly and even greeted us when we went for breakfast earlier in the morning. Hong Lim food centre is a foodie heaven.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
21,3.0,"Beware. We received our keys at 5pm even though we were at the hotel at 2pm and requested early check in. They didn’t give a hoot about us when we explained we needed the room at check in time because we had a small child with us who needed to nap. In fact, the staff at the counter told me, “ Check in time at 3pm means check in FROM 3pm”","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
22,2.0,"Went there for a staycation but end up getting really disappointed. The exterior of the hotel looks so beautiful but the interior is deteriorating so quickly. Upon entering the room, was greeted by a TV that doesn’t work and a really dirty notepad. The coffee and tea selection provided in the room is also disappointing, it is probably what a budget hotel would provide. Overall, definitely not worth price.","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
23,5.0,"Efficient check-in service, fuse free!Room is clean and minimalistic, love the woody, eco theme of the room. Storage space is well-placed and hidden from sight.Rain shower water flow is just nice, not too weak. Bath tub only available in some rooms.Location of the hotel is fantastic! Situated right in between Clark Quay and Chinatown, there is no lack of things to do and food to eat!Hong Lim market and food is just right beside. Lots of famous and awesome food, can takeaway and bring back to hotel room to enjoy!Pool has a nice view but water is cold cause there is no direct sunlight. This also means that you can save on your sun screen. Fitness area is small but has dumbbells and some machines to get your essentials in. Express check-out. Just pass the room card to the staff and off you go, no need to wait!","PARKROYAL COLLECTION Pickering, Singapore Hotel",4.5
