,User Ratings,User Reviews,Name,Overall Rating
22,5.0,"nice to stay in this hotel in  bangkok. highly recommended. the room is clean and with balcony.i enjoy the fitness area and also sauna. the front office staff and housekeeping staff are very friendly. nice and cozy restaurant with good selection of breakfast with a mixed of thai and western food,i enjoy the fresh fruit and especially the coffee. very welcoming filipino staff michael and angie who immidiately assist us and show the location of the buffet area.me and my friends will surely come back again.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
23,5.0,"Highly recommended hotel in BangkokNew hotel near bts station, affordable price,clean roomsI enjoy the swimming pool at the rooftop,good selection of breakfast,friendly and very accommodating staff named AngieDefinitely we will come back again.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
24,5.0,"Cozy hotel with great facilities. Comfortable bed, strong AC, nice swimming pool with jacuzzi and sauna, international cable channels, cute mini dining room, 5G internet, free shuttle from BTS Phromphong to hotel The hotel looks really new and in excellent condition.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
25,5.0,Friendly staffs at front desk and housekeeping. I like thr balcany room.Good location in town and nice/ clean room. Special thank you to Khun P.Ma for a warm welcome and help with the bag. I will def come back.,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
26,5.0,New hotel in good location if you want to stay at Sukhumvit area .Have mall and restaurants not so far from here. The hotel have good facilities nice swimming  pool at the roof top. The room is new and clean and have small balcony which you can see partial  city view from room. Breakfast is very good they have many Thai selection and taste delicious and the Staff there his name is Raymond and another Thai lady they’re so nice friendly and have good customer service.Definitely I will come back again.,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
27,5.0,"Stayed in The Quarter from Oct 14th to 18th. Very impressed, great value for money modern rooms, incredible staff thanks Nui, Aui, toy and shuttle driver Pop. Pop saw me walking back to the hotel, recognised me as a guest and stopped and picked me up. Not part of the shuttle service and very much appreciated as it poured with rain 2 minutes later. ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
28,5.0,"In the centre of everything. 12-min walk to The Emquatier shopping mall. 10 mins to Villa Market supermarket. Lots of great coffee shops, restaurants, and spas within walking distance.I have been staying here for the last 6 nights. The hotel is very new. The room is very clean. No nice view from the room, but that’s what you would expect from the most competitive price in the area. The parking is a bit limited and the staff can be too busy during crowded hours. But overall, I can say that the staff are trying their best to accommodate what you need.P Ma, the concierge, is very friendly and always helped me carry heavy stuff to the room and the car for me. I really appreciate his help.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
29,5.0,"The stay is pleasant and convenient. The staff is super friendly and helpful . All the staff including Beam, Oi who made my stay soothing and relaxing . The room is very cozy. The bed is super comfy and creational area is very pleasant . ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
30,5.0,"It's time for an update to express my continued thanks, this time to gracious restaurant staff at this conveniently located hotel.Ably led by restaurant manager Michael, Angie, Raymond, and the new Thai wait person, named Oi, always brighten my morning with their big smiles and generous greetings.They are quick to offer the ""eggs your way"" menu and direct us to the additional (mostly) Thai hot buffet. Kudos the the kitchen crew for, as already mentioned in my previous review, ""keeping it fresh"" as the tasty selection changes daily.Also, a warm shout out to the staff member who put together the humorous note alerting us that ""Spiderman"" would be dangling from roof as maintenance and window cleaning were performed:)","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
31,5.0,Nice hotel with good staff and excellent service (hospitallity). The hotel is located in the center of the city. Near to seven eleven and have shuttle car to BTS  asoke and phrompong. Near mall Emquartier and emporium. Thanks to P. Ma for always helping us... ,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
32,5.0,"I’ve been a long term guest here with my fiancé since the start of the covid pandemic back in April and I am still here in October. The hotel staff are all really helpful. Great service. Ma, Mickey, Beam, Amy, Sky and all the other staff are always there to greet us with a smile and offer help when needed. Would highly recommend other travelers who are looking for a comfortable and easily accessible hotel with great services","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
33,5.0,"my visit is only a stopover before heading to the north. Very surprise when I got into the room, I paid 22 euro for deluxe room with balcony. but the room is very clean, new furniture. and modern. my room was only on the level 2 with no view but who cares. Very good service,  front desk are very helpful and friendly. the cleaner ms Fhasia is very lovely and smiley,  i meet her in the lift, gym and pool she said hi and smiled eveytime. but I had no time eating at the restaurant. City view on the rooftop pool is pleasing .overall, I like this small hotel and the unexpecting service they gave me.Only the nearby construction woke me up at 8. Anyway, I will be there again soon","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
34,5.0,"Clean room and service is excellent. location is supreme as it locates in middle of Bangkok near by Emquatier department store, 7-11 convenient store, public park and many famous restaurants. The reception I meet  is K.Mickey","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
35,4.0,The place is in the center of city. There has a many places for look around. No need to choose a balcony view because of the neighbor so close. There is near The emporium shopping center and BTS (skytrain) Prompong station too.,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
36,5.0,"Helpful staff, speak English. Nice breakfast. I want to thank Alú for the help and hospitality ! This is the center of the city, good location. There is a parking. Excellent view at the 8th floor , swimming pool area.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
37,5.0,"Gréât staff, top location! Price is good. Breakfast nice and very professional staff. Very clean and tidy. Pool and gym superbe.Been many times and will come back again! Special thanks to Ami and Fa!Thanks very muchBest","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
38,5.0,The room are excellent.service is very good.staff is very cooperative.Mr Aui had dealing great with customer and the interior is very good. you can say cheap and best stay.swimming pool sauna bath are excellent,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
39,4.0,"Clean and good facilities reccomend for everyone staff is very nice and helpful convinced to emporium, emquartier, terminal 21 room is clean, swimming pool, gym, breakfast is great importance reasonable price","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
40,5.0,"Great service and accommodation. Good facilities, swimming pool fitness and room were all great. Location is good in the heart of sukhumvit. Good cafes nearby. Parking space is decent. We got an early check in and was great(Beam)","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
41,5.0,"The reception staff named Beam is really nice. The hotel is very clean. Suggest for everyone. It is located in the town. Easy to go everywhere by bts or Grab. I very suggest it for couple, student, teach, every occupation.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
42,5.0,"The hotel for the price is wonderful. The receptionist Ami was so helpful and friendly when she welcomed us. Ami explained all the hotel facilities and was kind enough to arrange a take away breakfast too as we had a very early checkout the following day. The room was very clean, good big bed, everything you need. I used the gym, steam room and pool all perfect. Breakfast was varied and plentiful all staff very friendly and helpful. Love the location. Would definitely stay here again and recommend.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
43,5.0,"My mom and I went to bkk for the business. We are looking for hotel and found this. The price is very contrast with the room.The room is very clean and perfect. The staff is very nice. Her name is Beam. She guided us every detail of the hotel. I feeling like staying at home here. The service is very good. The security, driver, and the man on the 2nd floor are good at English. The House keepers are also nice.  I love this place and I will come back here. See ya","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
44,5.0,"Immediately on arrival we had a warm welcome from the friendly staff, collected our bags from our taxi and we received a welcome drink while we checked in. Without asking, we were offered a room on a higher floor without asking. When we got to the room it was just like the photos - great design, huge floorspace, option of shower, modern decor. The safe was really easy to use, The location was good - near Asoke sky train station, which is a 15 minutes walk away and gives you access to other stations and locations, like the subways. Thank you Aui for your information. Amazing hotel would definitely  recommend and stay here again ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
45,5.0,"A very Big thank you to the Manager of this hotel Maud, thank you to her and her team, i was in a complicated situation and nevertheless she did all she could to help me and always with a smile, i am grateful for her help and kindness, i would like to thank her and the whole team, all have great service, from reception to housekeeping the staff is always super friendly and ready to help,Will definitly come back thank you to Maud the manager and her team","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
46,5.0,"Clean with good service and good breakfast quality, price is acceptable, location near convenience store and shopping mall. The hotel has free shuttle bus to the sky train. Staff Khun Beam provided good advice and friendly.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
47,5.0,"The hotel is new , clean. Located in convenience location. The hotel has proper parking space inside the building. Thanks Mickey, Ami for upgrading my room. The breakfast is superb with variety kind of food, and coffee machine is one of my favorite here. There are many Pilipino staff who can speak very good English and Thai. I definitely recommend this hotel.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
48,5.0,"We loved the kindness of the staff, very attentive and professional.The room was clean, spacious, beautifully decorated, nice service friendly staff Thank you K.Aui for welcoming when we check in. Will come back again.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
49,5.0,"It seems only fair to continue to update my experience as I will probably become or am already The Quarters longest residing guest.First, my thanks and compliments to Khun Ohm for immediately taking swift and decisive action on the curtain issue in the bedroom.Housekeeping has been fantastic all around. They are perhaps the sweetest, yet most invisible people in the entire hotel. However, I deeply appreciate and acknowledge their presence. At FNB, there is a young gentleman who is always cheery and has a memorable hair style. There is another host who stoically yet efficiently runs the floor - always offering bacon or omelette. The lady also is all smiles during breakfast.The trifecta of front desk ladies: the assistant manager, the courteous Filipina, and Beam all seem to effortlessly charm the guests, including myself. Business is indeed sweet as usual. The bellboys are good. Ma and the other gentlemen are professional and always prioritize guest satisfaction - a strong addition to the team. The security team also deserve a mention as their responsibilities are truly challenging, yet they still miraculously manage a smile.For the night shift, Sky and Mickey are nice and fun. Yet perhaps due to odd hours or inexperience they drop the ball on service once in a while but definitely make up for it and more at other times. Consistency of service would translate into leaps and bounds towards improvement.My hat tip to Khun Ohm for leading the team thru example at such a high level, I truly understand as I myself am also a leader behind an amazing team. I look forward to an even more pleasant stay at The Quarter.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
50,4.0,"Only stayed one night after late worked and lazy to travel home. Location quite far from BTS .. not walkable you need taxi or motorbike to get in, it located inside Soi Sukhumvit 31. They also have free shuttle to BTS but it quite limit of time, you can ask reception for it.   Very nice staffs from reception, shuttle driver and restaurant staffs. Room is ok. Floor a bit dirt i found some sticky spots right away after step inside the room but I had slipper for it so that still ok. I like the bed, smart TV and hot shower there. AC work properly no noise but room not really soundproof I still can heard people talk or walked pass the door. In room also provided coffee and tea bags , 2 bottles of water complimentary and some bathroom amenities. Their shower gel and hand gel also good one.Oh.. one thing that very surprised me was their buffet breakfast it is very good, worth to booked it. Varies of food dishes, fruits and bakery. From the price, i would like to say I had a good experience stayed there. Will be back again!","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
51,4.0,"Nice place to stay, location is good but the hot water is not stable. I’ve been here three times in the past two months yet it hasn’t been fixed yet... please fix it...Look forward into stable hot water for my next stay.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
52,5.0,"Really helpful staff - came very quickly to solve any problems we had, opened doors, smiled and super friendly. I had some calls that I needed to make and they let me use the meeting room to do so - really flexible. Rooms with the bath are surprisingly spacious. Downtown and easy to walk to both of the big shopping malls. Would stay again.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
53,5.0,"Great hotel, super friendly staff.  We have now used this hotel many times when in Bangkok and it will always be myGo to hotel fromNow.  Pool is super nice.  We have had apartment, regular room, executive room and all good options.  Even got a free upgradeGreat hotel well recommended.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
54,5.0,"The hotel is convenience from BTS Phrom Phong. They have driver to pick up us at Emquarter. Staff(K.Beam) have been nice. Moreover, she accept early check-in. It’s comfortable for working. The swimming pool is great.  ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
55,5.0,Just checked into our hotel and was instantly greeted by Beam who was extremely accommodating and patient with us and explained all the services available here and her information was clearly explained with recommendations. Very happy we picked this place to stay for our anniversaryand happy to have Beam at the front desk check us in!,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
56,5.0,"Excellent service and reception by the receptionist Aui, great room comfortable clean and modern, once again Aui very helpful with everything I needed he is and will attend to your every need, good hotel to spend your vacation and easy access to the center very convenient ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
57,5.0,"to Be honest, it’s difficult to find a good hotel like that and not to expensive.Everything was absolutely perfect.I mean... when I stop in a town to rest after my road trips, I need a good room, a nice big pool to swim and a gym.They have everything and in addition the breakfast is pretty generous. I was super happy.The staff is really nice too! Thanks to Aui. I had some laundry and job stuff to do and he was really helpful.I definitely recommend this place!","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
58,5.0,"What a wonderful stay!I'd stayed here only two nights but it was very impressive!...very nice hotel. Close to the main nightlife.Just about 15 minutes walk to Sukhumvit Road and commercial centers like Emquartier.Good breakfast, amazing staff, friendly and helpful. Many thanks to Aui for his amazing service!","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
59,5.0,"Where to start? drop my car secure parking.My room was a suite room, wow, with everything you would ever need, large bath shower unit, hairdryer etc, huge 6ft square bed, flatscreen tv, fridge, room safe, gowns, slippers drink-making facilities, the list is endless, and would not justify how good this hotel is valued what you paid for.If your looking for a central Bangkok hotel then this is it.Staff friendly and excellent speak english, Thanks to Aui for a good info.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
60,5.0,Thanks Aui for the help getting a taxi while it was almost impossible getting one due to the rain. We had a flight to catch! Nice hotel. Beds were very confy. Nice gym and pool aswel. We enjoyed the breakfast. We def recommend this hotel. ,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
61,5.0,"After a long drive, I arrived at the hotel 2 hours before check in. The room I booked wasn’t ready so they gave me a free upgrade. Location is great. It’s my second time here and I’ll be back again. Check-in is extremely fast and efficient too! Beam was the woman who helped me, very friendly and speaks great English!","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
62,5.0,"I have been living in this hotel for almost 3 months due to the COVID situation as I cannot get back home just yet. It has been a really enjoyable experience, such a nice and new hotel. It has a nice pool and gym with good equipment, a good restaurant with reasonable prices and nice food. The rooms are really great, 5g internet, comfortable beds, big flat screen tv and they are a good size room too. Above all the staff are just fantastic.  A nice mix of Thai and Philippine hotel team really provide such a high standard of service at all times. Always a smiling and friendly face whenever you arrive or leave the hotel. The rooms and housekeeping are also excellent and everything is clean. A big mention for the front desk team who are just superb in what they do every day. Ohm, Hotel Mgr and Mund, Front Desk Manager are super friendly and helpful. Also the team in the restaurant who are always polite and friendly every time I eat in there. It has been wonderful home from home for me and I am grateful that I found this place on Agoda. They are great value for money and I highly recommend this hotel! Location is excellent too, about a 12 minute walk from Emporium shopping mall and BTS station, plenty of restaurants and 711 nearby too!","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
63,5.0,"It's one of the nicest hotels in BKK, located in Sukhumvit which is a business area.  The  room price is reasonable and the room itself  is very clean and big  enough. Staff members are very friendly and very helpful.  There are a nice  rooftop and mini golf in the hotel that are very wonderful.  Furthermore, you can find food easily in this area , many restaurants and street food nearby.  Thank you Mr. Aui for a good service","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
64,5.0,"Amazing stay at the Quarter ! The staff was so friendly and helping, especially Ari and Pop, looking forward to coming back here !The view from the pool is great, the breakfast is delicious and the room are quite decent","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
65,5.0,"What a fantastic place to enjoy the CV19 lockdown!Management was a dream to deal with as they empathized with our situation.Stressful times were silky smoothed to the point of perfection as the hotel's amenities were kept clean and safe at all times.The staff took a certain pride in their attendance to detail and guest comfort.The kitchen crew made the buffet breakfast a joy as we wondered, ""What will they serve today?"" Good coffee too!I would certainly stay there again!","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
66,5.0,Khun Aui and Khun Mund did give is an excellent service. Location is decent. Pool and gym facilities are good for we paid. But the room we stayed has a blocked view. That's the only unfortunate. The rest is good :),"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
67,5.0,"I stayed here with a friend in a 1 bed apartment suite. Suite was immaculately clean,Spacious and modern in design. Looks exactly like the photos and bed is very comfortable. Staff here are all very friendly and polite. Reception staff speak perfect English and are very helpful. Breakfast selection is international and very good for the price you pay. Location is fantastic and the pool gets sun aaaaall day. Will definitely stay again! I realise I said “very” a lot. But I stand by it! ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
68,5.0,"Thank you all staff here Khun Ohm , Khun Beam , Khun Aui and Khun Ma for nice support , friendly and good service . Great location in a center of bkk. Easy transport and closed to department stroe ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
69,5.0,"Title says it all! Aui was amazing for the moment we checked in, super friendly and welcoming! Definitely coming back! Location is very close to shops and bts and rooftop pool was awesome!!! Thanks Aui and team!","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
70,5.0,"This was my first visit to the property and I was pleasantly surprised. Whilst the car parking is limited the security found me a place without delay. I was upgraded when checking in and the receptionist was cheerful and helpful. My Room whilst small was perfectly adequate and the bed was very comfortable. The kitchenette was clean and well stocked with plates, glasses etc. The was a TV in the bedroom and one in the lounge area and the bathroom was modern with all the amenities one could want.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
71,5.0,"I enjoyed my stay at the Quarter a lot, I expected it to be good but my experience was even better. The price is amazing for what you will get, my stay was fantastic. Incredible bed, huge and comfortable, you will sleep like a baby. Clean bathroom with great rainshower. For a small price you will get an amazing breakfast with fresh buffet, a high variety of western, Asian, fresh fruits and good coffee. The staff was very Helpful, kind and polite, big thanks for Aui for taking care very well!","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
72,5.0,"This place is superb value for money, great pre check in service with a free pick up from BTS Station and then a free upgrade on arrival (thanks to Aui in reception....so helpful and polite!)The room is small but well put together, very modern with all the facilities you'd need and VERY clean.Would definitely recommend this place ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
73,5.0,"The hotel is near BTS Phromphong and shopping mall e.g., Emporium and Emquatier. In a nice weather, you can walk around 15 mins, but if you lazy, you can use hotel shuttle service. The staffs was so helpful and friendly especially Khun Aui. He helps us to find and arrange the room according to our requirements e.g., early check-in. Our room was very comfortable and clean. This hotel absolutely a place I would come back to:)","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
74,5.0,"The Quarter Phromphong is the new hotel in the heart of Bangkok (Sukhumvit31). Nice beautiful design room & every clean.Mr. Ohm, Mr.Aui and Mr.Phop is every friendly and amazing service mind.They upgraded the 1 bedroom type for me","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
75,5.0,"AU AND PHOP is very friendly and kind The room is very comfordtable and beautiful . The hotel is near most places ex: park , Bts skytrain , department store easy to find..I will come agian . Thank you","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
76,5.0,"We are a couple who stayed at The Quarter for the first time. We requested a room with a bathtub, and big thanks to Mr.Ohm and Mr.Ari, they upgraded for us! Also, the room is super duper clean and as expected from what we’ve from the picture.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
77,5.0,Ami Ohm and Beam at the front desk are great.  Booked for 1 night to check out the area then decided to stay longer due to the great service and amenities.  Ami speaks English and is very helpful in running the hotel.  The shuttle bus is awesome they run at certain times and instead of me asking they as you if you need a lift.  May other places you have to ask.  Ami can also help you get to a certain place if there is some language barrier.  I would stay again if had to be in area.  The park is not so far to run and hang out and same with the mall.  Only thing is the gym is small but it’s ok because you can just work out on the roof where the pool is.  ,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
78,5.0,Although not big but looks modern and perfect. A staff name Beam take care and helpful everything. One bed room is big and comfortable for the price. Great location near BTS and shopping mall. Surely. I will come back:)),"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
79,5.0,Nice decorations for living in a limited space. Perfect for a long-term stay and also highly recommended for daily stay. Welcomed from the reception. K.Beam was very nice and helpful. Feeling safe and comfortable.,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
80,5.0,"The service of this place was literally great. A staff named ‘Beam’ was really helpful, she did give a great solution. You would feel the staffs provide service with all of their heart. I would highly recommend this place.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
81,4.0,Received good welcome from Muan & very attentive to guest concerns.TThe rooms I wanted was not available & Muan managed to get me on highrt floor with an upgradeTthe rooms amenities/cleanliness for the price being charged is very very fair.I would visit this place again.The room is really very very clean.The bed is big though no bath tub the shower room have ample of space & one does not need to squeeze in.,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
82,5.0,"I have booked and paid for the superior room but they are already full when I’m about to check in. Luckily, I got the upgraded room from the front office here(K’Beam) with no upgrade room fee. Guys it such a good complement. I am really appreciated and definitely I will back to stay here again in the future. Good service, good room, great night","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
83,5.0,"Everything perfect and amazing! There are amazing beds, amazing breakfast, good location, good view and good restaurant. Staff are very nice and help me with everything. Absolutely, I will be back there again.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
84,5.0,The staff was super helpfully.Ami&Ma was friendly tooI'm booking room on facebook page. Admin reply my messages really really fast. xD If you have any question you can ask him on facebook too!beds were super cozy and comfortableLocation near BTS Promprong and The Emquartia. You can ask the hotel shuttle bus service to bts without charge too (but before 3.30pm),"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
85,5.0,"The rooms are amazing. Great bed. Great shower. Great TV. Great Breakfast. Great staff. Nice gym and great rooftop pool. Low price.Special thanks to Ohm, Avi, Ami, and Mund for their kindness and hospitality!","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
86,5.0,"Amazing place very luxurious and clean ! We originally had a problem about the free breakfast with booking.com they made a mistake, but the friendly staff member Aui went above and beyond to get us the free breakfast will definitely be staying here again.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
87,5.0,Perfect location in Phromphong Bts and close to Emquartier.  Rooms and facilities are verry good. Staff are doing an excellent job. I d like to thankful to Aui. He was very helpful for my document. I love this place. #aui,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
88,5.0,"Perfect location in Sukhumvit. Close to Terminal21, EM Quarter and many good restaurants. Ohm and his team are doing an excellent job! Rooms and facilities new and very good standard. Will return for sure. Christian","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
89,5.0,"First of all, I'd like to thank Ami, Beam and Phop for taking care of me in this trip very well and Miss Ratchadawan for helping me booked the room. I love the design and how they decorated the hotel. The room is very clean and nice! And the best part that I love is facilities, which is GYM, high quality equipment. I'll return again and again!","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
90,5.0,"My second time staying here. I really enjoyed it! The room was just like in the pictures, a bit small, but very clean and new. Towels are soft, good quality and smell so nice. Comfy bed with internet TV!! You can log in to Netflix, Apple TV, Youtube etc. with your own account, but don't forget to log out before check out. The location is great. You can take a long walk to the BTS or take a free shuttle from the hotel. The staffs are very friendly and helpful. Thank you Amy :)","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
91,5.0,"Quite conveniently located, the hotel is a great little gem. Very tastefully furnished pristine rooms - mine was anyway. Whilst not huge, the room was very comfortable with a great bed and bedlinen. Perfect for a good night sleep. The team members, especially those at reception, were always very friendly and helpful - always with a smile - small but highly important thing especially since my stay was during the Covid-19 crisis. Special mention goes to the shuttle service the hotel provides to the nearby BTS PhromPhong/ EMquartier shopping centre - on one of my excursions out of the hotel, the driver, who had somehow recognised me (i was several minutes away from the hotel by then), stopped to offer me a ride as he was going past - it was a gesture but one that goes a long way.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
92,4.0,I stayed there for 7 days. The room services were ok. It was definitely a pleasure to stay in the place. All of the staffs were so cordial and humble. I will definitely recommend.wish you have a pleasant and enjoyable stay.,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
93,5.0,I have a good time staying at the quarter :) will definitely stay again. The staff Ohm and Mund were super great and helpful :) Other staffs at the kitchen also helped me warm my outside food as well. I really enjoyed staying there,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
94,5.0,"Very impressive ! Nice & Clean hotel.It s much of comfortable stay with full amenities. Staff K.Beam ,receptionist she is smile prompt service and kindly gave of the information details. I will recommend friends to book The Quarter ! Thank You. ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
95,5.0,Aum and Ami and the rest of the staff are incredible here. The price of the rooms compared to the service is a steal. I would highly recommend this place and want to tell you that the staff here is out going and also very helpful including the hard working security guys and the house keepers. Aum and Ami thank you again and keep up the great work!!!!,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
96,4.0,We stayed here for one night Mr. Sompob and Miss Amy had a excellent service when we were check-in and check-out. The room and facilities are pretty good. We will come back here again next time for sure.,"The Quarter Phromphong By UHG Hotel, Bangkok",5.0
97,5.0,"I am staying there for few weeks. Room is very new (i went to many hotel, most of them are old renovated including 5 stars). The breakfast is very complete including cheese, bacon and eggs. I like real  coffee with milk foam and there is a machine making what you want like american coffee or barista. The swimming pool on the top is big enough to swim and relax. The place definitely worth the money paid. In addition, the staff is good from managers to house keepers, special thanks to Jida and Aul for the welcoming. ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
98,5.0,"We stayed 17-18 April 2020. The hospitality at the check in counter was impeccable. The room was very cosy, clean and modern looking. Great views of the city from the rooftop-pool and excellent breakfast. Will be back this weekend!!! ","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
99,5.0,"The hotel is very good for short and long-term stays with nice location. All staffs are kind and service mind (Especially thanks to Khun Aum & Khun Beam, I got an early check-in by 4 hours with NO extra charge). There is also the free shuttle riding to BTS Phromphong. Highly recommended this place.","The Quarter Phromphong By UHG Hotel, Bangkok",5.0
0,4.0,"My husband and I stayed at this hotel to celebrate the Valentine’s day. One of the main reason to choose this hotel on this special occasion was that we wanted to see by our own eyes the magnificent view over the Chao Phraya River, described by many guests for a long time. Although the property itself was a bit old, the other parts, comprising to become this hotel were just perfect in terms of its location, room, food and staff’s services. The hotel was situated along the Chao Phraya River, the main river in Thailand, flowing through Bangkok. Getting to the hotel by a car or a boat was the most convenient way as it was a bit far from the Bangkok Sky Trains or Public transportations. The Icon Siam, a huge and luxury department store was the right opposite the hotel. There was a free shuttle boat service to the Mall from Sri Phraya Pier, where was within the walking distance.We stayed on the 20th floor in an Executive Suit room. The room was divided into two main parts i.e. the living room and the bedroom and it had old-style built-in furniture, but clean and well maintained. Once we got into our room, the housekeeping team had beautifully prepared something special from folding towels and flower on the bed. Views from the two rooms were a bit different. While the more lively and busier river view could be seen from the living room, the quieter view with no high buildings alongside the river was seen from the bedroom side. The property’s location and the room’s position allowed us to enjoy the stunning views of the River not only during the daytime, but also the colourful lights from the Shopping Mall and several river dinner cruises during the nighttime. Such enchanting atmosphere absolutely gave us a memorable picture from the stay. We were so impressed by staff and their awesome services at every part of hotel. Before the stay, the Reservation team, especially Khun Kae and Khun Air had amazed us by their friendliness and support. On the arrival day, once we stepped into the hotel, we had been greeted by an energetic concierge, who led us to meet Khun Pannate, the Assistant Front Office Manager for checking in. The way she served us showed her professional and polite manner. Although she was wearing a face mask all the times, we could feel a very warm welcome from her smile and charm under the mask. Moreover, Khun David, the lounge manager and the staff at Giogio’s restaurant including Khun Bew, Khun Ice and Khun Na were very active and energetic, although the restaurant was packed. There were not so many selections for breakfast, but some Thailand’s street-food-style food such as stir fried pork with basil leaf was wonderful. We could not be happier than savoring the moment of having good food, sipping a glass of wine and watching the moving lives along the river during the sunset and sunrise time here. In conclusion, this hotel is definitely well worth returning more and more.","Royal Orchid Sheraton Hotel & Towers, Bangkok",4.5
1,5.0,We stayed a couple of nights at this hotel.  Rooms equipped with every comfort. Clean and well-kept environments.  We were lucky enough to have a high floor room with a beautiful view of the river.  International breakfast is very good The location is very convenient,"Royal Orchid Sheraton Hotel & Towers, Bangkok",4.5
2,5.0,"I would like to thanks all the staff for the beautiful moment in your hotel during the Chinese New Year. Everything was just simple perfect (the welcome, the service, the room, the bar, and of course the view.) All the team was dedicated to spending a very relaxing vacation. For sure I will come back very soon. Thank you again for all the team.","Royal Orchid Sheraton Hotel & Towers, Bangkok",4.5
